blink_rate,gaze_center,head_angle,face_detected,typing_speed,mouse_movement,mouse_click_rate,idle_time,label
0,1,0.084,0,2.309574111882495,3.6260604081590633,1.92,1.675765793582415,Absent
1,1,0.09,0,4.434865164743559,1.268792863544335,2.54,7.523712876459841,Absent
0,1,-0.164,0,0.9519272146917228,1.8090573831568344,1.95,11.82639713055327,Absent
0,0,-0.131,0,5.787478130840445,0.0886676019906129,0.59,5.850793347583741,Absent
1,1,0.216,1,5.6662614502536,1.370368924626354,0.66,5.656361735972739,Medium
1,0,-0.128,1,2.5690678186397005,1.1107922704149265,0.35,7.006765878711294,High
0,1,-0.026,1,2.7827701576728754,0.999541625953669,1.95,7.9704308257317065,High
0,1,0.05,0,0.6195960802827328,2.765355368813016,1.05,11.175124134534363,Absent
1,0,0.127,1,0.0,2.405196697785908,2.21,3.586820223716903,Low
1,1,-0.187,0,0.527296037401741,1.1337928482090873,2.76,4.561711519892713,Absent
1,0,-0.133,0,0.5378944065377494,1.4221016762679837,1.94,1.3838854141580255,Absent
1,0,0.251,1,1.171624101252758,3.3149044385850353,1.89,10.01704244142335,High
0,1,0.174,0,4.764250354476128,4.7073211219428215,2.42,4.40044621369762,Absent
1,1,-0.153,0,1.6398318354919372,3.959327761637883,0.96,1.9227838876777075,Absent
0,1,0.039,0,0.0,2.847737534437577,0.33,3.4435344713109433,Absent
1,1,0.095,0,1.0497714075591613,1.728896782400718,2.78,10.368332838432028,Absent
1,1,-0.235,0,4.898756386424331,4.897358330374283,2.82,0.0,Absent
0,1,-0.232,0,1.4430533807620405,0.2824939342311182,1.08,10.992282644967416,Absent
0,1,0.196,0,0.404876800909321,1.91799238431335,1.16,4.221947671766786,Absent
1,0,0.069,1,3.167820959283134,1.0195523936431232,2.24,9.490659940914444,High
0,1,-0.231,0,2.963479672548737,0.2986743904658986,2.08,0.06189605835816736,Absent
0,1,0.25,0,2.8298846627874106,0.9608145691922841,0.02,3.5371509489516355,Absent
1,1,0.229,1,1.307109635407463,2.360250461786445,2.72,4.341104432821133,Medium
1,1,-0.108,1,3.208727443292613,0.0,0.54,8.063110843407099,Medium
0,0,-0.19,0,0.9561637424269135,3.3503984232855415,0.37,8.414489529379598,Absent
1,0,0.162,1,2.2357885806420454,4.987945184372239,1.69,1.939983653297532,Medium
0,0,0.264,1,5.566666151284362,3.480846221956396,1.85,10.122781672308541,High
0,1,0.112,1,2.9013843749022397,0.7578086190157918,2.62,0.7723203848453017,Medium
1,0,-0.102,0,4.757591022953777,1.904006875962454,1.55,11.128956463369999,Absent
1,0,-0.163,0,1.779564540390478,5.050502200919803,2.33,1.7695086650146121,Absent
0,0,0.286,1,1.2345702181939364,3.9738138035846933,2.57,9.302798907404785,High
1,1,-0.052,1,3.700214906161114,0.6580239461525662,0.93,12.217746703171194,High
0,0,-0.298,1,5.0114376536861105,0.8275248190051525,1.7,9.899973759229871,High
1,0,0.057,1,1.0231254783778692,2.2759829447780735,2.16,10.365203256326351,High
0,0,0.1,0,2.893454545692463,3.1373928564066214,1.78,1.4076577971223527,Absent
1,0,-0.27,1,3.5658761476909415,1.9842956327480898,0.92,9.56028459861453,High
0,1,-0.294,1,6.352029639582005,4.350097427539099,2.76,1.4299340940252931,Medium
1,1,0.02,0,2.4270462569073366,1.7053526996173147,2.73,0.7240181664568011,Absent
1,1,-0.145,0,0.3208621784825809,4.577083737950715,0.61,9.428403731153162,Absent
1,1,-0.175,1,6.051613846316502,4.693331555105188,1.83,2.8393856078450943,Medium
0,1,0.257,1,2.2868052432307917,0.5175919465499308,2.3,3.348817875417859,High
1,0,-0.145,0,4.280621858784859,4.877034744208092,2.91,9.45654905107627,Absent
1,0,-0.272,0,5.5759091671904635,0.1452783971659125,0.02,8.133603738853257,Absent
1,1,-0.047,0,3.421869489900369,1.6399418566671877,1.25,10.627615526169704,Absent
1,0,-0.269,0,2.672055825653032,1.5046251942206204,0.13,3.6352931609384074,Absent
0,1,-0.126,0,2.9341545315658593,3.3266399724189997,1.75,9.933310600966594,Absent
1,1,0.07,1,3.8279142665027233,1.6714246072082597,1.96,8.68680090619707,Medium
0,0,-0.077,1,4.398009828300232,3.464405720092873,0.96,0.35141649808522657,Medium
1,1,-0.077,1,3.3647637299774935,0.6602882679817189,1.35,0.0,Low
0,0,0.232,0,2.022080870825336,1.4368148002644503,0.57,5.70124436289122,Absent
1,0,0.023,0,1.4357888081419965,4.5167351545861925,1.07,6.2206574314145655,Absent
1,1,-0.145,1,2.0862709834368904,2.519286757013209,1.38,10.054413546710395,High
0,1,-0.187,1,2.74468016896308,0.22642772837740102,0.63,0.6873269887292152,Low
0,0,-0.204,1,2.7231832986242885,4.459407922365109,1.31,0.7123620973200311,High
0,1,-0.248,0,1.7616462542064197,5.17362202842988,2.4,4.6323137535692975,Absent
1,0,-0.291,0,3.9212742642750475,4.833130182508063,1.12,3.524855040232578,Absent
0,1,-0.071,1,2.784541010758158,2.9587946148903925,1.77,4.40142738578845,Medium
1,0,0.292,1,0.7497897196923005,0.8489740696812201,2.98,0.0,High
1,1,0.259,0,3.4301716494393255,1.1383609514861188,1.04,7.991305077548684,Absent
0,1,0.153,1,1.3278669348515422,1.9747838461909286,2.69,4.201546736922008,Medium
1,1,0.186,1,1.634400520247477,2.747488827521602,0.84,7.177693011289853,High
1,0,-0.013,1,1.9002262766968732,3.2980475543663363,2.94,3.810972668460605,Low
1,0,-0.089,1,1.0684079943183513,1.7255650849779869,2.04,5.307127803617517,High
0,0,-0.047,1,3.3005192194328172,4.93419315613987,0.46,10.46221418800842,High
0,0,-0.244,0,3.6354361259218892,3.8903098549320974,2.13,1.3683347102345038,Absent
1,1,-0.14,1,2.588408791314196,2.313919910242523,2.19,9.889183700074218,Medium
0,0,-0.286,1,1.1567635091135897,2.0219835128701975,1.42,1.7287802708863236,Medium
0,0,0.063,1,2.3851918622634214,2.193349795229747,1.49,11.360529009355782,High
0,0,-0.057,0,1.728602881171768,0.5808548613991089,1.24,10.54576185209225,Absent
0,0,0.221,0,5.991886087399324,2.101875495493202,1.67,10.758129235333731,Absent
1,0,-0.007,0,5.091904184838677,2.6675381724757807,2.88,2.8519460351026895,Absent
1,1,-0.073,0,3.68929547339793,2.647172279228495,2.95,10.968565453197813,Absent
1,0,-0.196,1,5.093676402522632,4.529119829408534,1.8,10.758342247122307,High
1,1,0.101,0,4.581031550346118,1.6961803228563648,0.26,6.342144230064459,Absent
1,0,0.034,1,3.824961974785823,0.0,1.34,10.664267024982085,High
1,1,-0.153,0,4.258823015530323,3.3128211203761238,2.37,0.24683413380832284,Absent
1,0,0.048,1,3.5519302281011154,2.063333652928466,0.1,7.831698487316142,High
1,0,0.044,1,5.478776906962752,1.5100605547345547,1.31,0.7114007225772774,High
0,0,-0.001,0,2.312549107910879,1.1562484838102702,1.72,8.716457297938392,Absent
0,0,-0.169,0,4.909388425530241,4.502753785508709,1.52,12.323767794425777,Absent
0,1,0.098,1,2.768682640531299,1.8723111179012686,1.76,5.980421339512157,Medium
1,0,0.145,1,2.0476101684401273,0.8915987497144707,1.21,2.2805515238724188,High
0,1,0.228,1,0.0,4.143574107996781,2.04,1.1848445566710373,Low
0,1,0.27,1,1.9181733567416894,3.534476384274506,2.06,0.9451861881798838,Medium
0,1,-0.005,1,4.4707164565107975,1.1558678970846683,2.86,2.9663514210163466,Medium
0,1,0.044,1,0.7624772378441512,1.8029404056899576,0.88,9.2375384840489,Medium
0,0,0.145,1,0.28347655811376027,4.061678047452267,1.1,6.819032387715147,High
0,0,0.293,1,2.554985681366947,2.7865881998257223,0.73,11.437337824081723,High
0,0,0.271,1,4.83104397053622,0.5356978568556122,1.09,12.557894788552403,High
0,1,0.089,0,5.573521800752929,0.0,0.69,6.291487675740441,Absent
0,0,-0.019,0,5.130839366912166,1.925552523055912,2.42,11.66686225959041,Absent
1,0,-0.14,1,2.4210850955142136,2.6707939248602903,2.9,5.058748897543136,High
0,0,-0.015,0,1.0955766915974852,3.7153336182160146,0.58,9.256485885719421,Absent
0,0,-0.043,1,3.6610131763983063,0.1966292056104195,0.79,5.798257277346441,High
1,1,0.273,1,5.899735599560577,4.383792853565003,2.49,2.939392820100898,High
1,1,0.272,1,4.3997106816184495,1.774754895610949,2.56,10.607235434672049,High
1,1,0.085,1,3.2474286708309057,3.2503110965779776,1.3,11.390420516828467,Medium
0,1,0.103,0,2.6831074371985175,0.798151209668986,0.82,7.755446095791635,Absent
0,0,0.005,0,0.8886151346175355,0.0,2.07,7.048947364580819,Absent
1,0,-0.188,1,5.439548140353748,4.93339234035209,1.23,9.351539310430717,High
1,1,-0.12,1,2.835620542635383,4.324476573634243,0.95,10.840618341019704,Medium
1,1,0.095,0,1.955066884653797,1.1249733768510692,1.54,2.7941136862947857,Absent
1,1,0.02,1,1.174992910723637,4.686932683872548,0.94,7.44187246221803,High
1,0,-0.103,1,0.4285310311810063,3.8601841320889445,2.4,1.8254975657719925,Medium
0,1,0.3,1,2.2824777536972736,2.606931649646864,1.36,9.07967283976578,High
0,1,0.274,1,5.21283243425674,3.4335970210583153,2.5,3.4386131143846512,Low
1,0,0.198,0,0.9805311034050872,2.23189196740067,1.21,4.30993864125577,Absent
1,0,-0.029,0,0.5314957468007158,1.697101855702038,1.66,5.978295955461534,Absent
1,1,-0.049,1,1.6329512190861752,4.768472984787472,0.42,7.653108890741895,High
1,1,0.209,0,2.684549176771392,1.184243569895337,0.82,9.57495960076507,Absent
1,1,0.134,0,5.197740570031187,3.028266057446438,2.82,10.827871607537425,Absent
0,1,-0.053,0,3.9229331245214065,1.4836213706402601,0.09,4.963058898218751,Absent
0,1,-0.138,0,5.234012089639369,2.8127183277560412,2.49,9.09828911964235,Absent
0,0,-0.066,0,2.9743079710611218,0.4004540460664983,1.23,9.452539503394293,Absent
1,1,-0.136,1,2.2648530985420647,4.062711061666861,0.26,8.841696801039836,High
0,0,-0.278,0,3.223649528982677,1.8006350617172187,0.46,0.7022057135549591,Absent
0,1,-0.091,0,5.917226634604938,1.457364212253909,0.42,4.848559667941278,Absent
0,1,0.183,0,4.991504945939717,0.9119657099109673,2.73,6.054281788049207,Absent
1,0,-0.082,1,0.0,0.3995026521171515,1.88,4.889380699823322,High
0,0,-0.267,0,4.521151856999374,2.8748016918642887,0.38,0.3921733996983466,Absent
0,0,-0.015,0,1.7459039098664069,1.2840405665613965,1.59,1.348874026008655,Absent
0,1,0.074,0,3.9264642282645785,0.6090010871351643,1.82,7.1259385693248785,Absent
1,1,0.195,0,5.624288396548334,0.169078641836496,1.73,6.047520440108407,Absent
1,1,-0.162,1,2.8243033899266825,3.7638712686557656,1.31,3.816464582177037,Medium
0,0,-0.14,1,5.211949390818157,0.3655203621142616,2.34,8.761796500631158,High
0,0,-0.233,1,1.9890352491073502,2.751877525502221,2.17,7.854788071630924,High
0,1,-0.046,0,3.1575613412771912,4.945340597626238,1.25,6.841658768953385,Absent
1,1,0.045,1,6.17316954963812,3.8974925622408656,1.52,8.199450623793018,High
1,0,0.254,1,5.091486509576406,3.733065051347251,2.52,6.011930845268997,High
1,1,0.098,0,5.757580959197007,1.4586561807828144,1.87,10.00720491466718,Absent
1,1,0.107,0,0.3965674526175368,2.8656146089565424,1.78,7.026784046447441,Absent
0,1,0.217,0,0.9856056013253279,4.352406075734617,2.56,3.556864977974871,Absent
0,0,0.293,1,0.8860323416344943,1.3307839174855631,1.67,5.6174442492663195,High
0,1,0.069,1,4.715526822078864,1.6352121787535112,2.28,0.05668081719297827,Low
1,0,0.04,1,3.2307298306406134,0.7216406149914265,0.67,10.884192901220029,High
1,0,0.211,0,3.899946169818131,2.5427888825771805,0.45,4.435901537481051,Absent
1,1,-0.18,1,4.923493503367059,0.8525849372699065,2.51,3.356116544481769,High
0,0,0.168,0,0.2004757778095292,0.4549141915942041,1.76,1.2194943782347334,Absent
0,0,-0.098,1,3.5345866231031646,4.401689578132565,1.89,9.177902763039805,High
1,1,0.01,1,0.6809435006465427,2.0622654926275934,1.12,2.2750913716135943,Medium
1,1,0.084,0,5.0830013000422,4.6432010074830785,0.67,3.709670480731354,Absent
0,1,0.063,1,2.02903386788316,3.2340706023727033,2.54,5.38058897708569,Medium
0,1,0.234,1,1.025299102828773,1.0581891002891446,0.05,12.436480862570434,Medium
0,0,-0.159,1,5.9959588199665514,3.3837403418515057,0.31,11.622930756039747,High
1,0,-0.123,0,2.8571843209915513,3.860098788317656,1.99,6.015611214621941,Absent
1,0,0.257,0,4.286721162488852,3.045068083276424,1.24,11.755577630081385,Absent
1,1,-0.151,1,1.1158976574737283,4.2829652829165035,2.74,0.8123880870190514,Low
1,0,-0.017,1,1.7138930028489634,2.747222044615292,2.07,6.81349944602558,High
0,0,-0.293,0,1.8275861554627455,3.215545857697047,0.89,2.49098656114385,Absent
1,1,0.146,1,0.20244305563309695,0.5581876922179838,2.23,10.135720184516204,High
0,1,0.292,1,1.7985067883664783,3.8203655523703075,0.71,1.9701152138106832,Medium
1,1,0.16,0,4.588932166536494,0.4580430600659037,0.24,11.92827119424206,Absent
0,1,0.068,0,5.748516240580427,0.6766022728422422,0.65,2.7345233896083876,Absent
0,0,-0.059,1,3.2186318200708217,0.7064872238003495,2.39,1.5438594597328161,Medium
1,0,-0.243,0,1.2861899208669754,1.0218664698770805,0.99,6.482091573307489,Absent
0,0,0.097,0,5.42183886917621,0.8973553296393666,0.35,6.828688441236533,Absent
1,0,0.041,1,0.33238586805181425,1.850358063632849,3.0,4.044924062421629,Low
0,0,0.152,1,3.583480621750981,2.8885152480256884,1.85,9.669543842385348,High
1,0,-0.168,0,2.7744704002856295,2.503749953544111,2.67,5.842911378578817,Absent
0,0,0.181,0,4.255759849278715,3.8281455164687546,1.38,9.739723161223743,Absent
0,0,-0.007,1,4.655184134886191,1.3660415766037377,2.96,4.402555089585864,High
1,0,0.191,0,5.116390889913994,1.1814441088296952,2.84,7.139459380083185,Absent
1,0,-0.001,1,4.215743579333243,0.3119819743646936,2.04,0.0,High
0,0,0.192,1,2.6041273719073086,4.716206387505822,2.57,8.61488511852952,High
0,0,0.024,0,1.182062169432891,4.816978052407461,2.21,5.452438039124139,Absent
0,0,0.026,1,5.236239781400776,0.9665318481191445,2.24,3.1939886887574946,High
1,0,-0.039,1,0.0,0.04195347070770716,1.17,5.312893936036887,High
0,1,-0.087,0,4.145485578223104,2.9962838186226555,2.05,8.448968058796718,Absent
1,1,0.073,0,3.843571021028348,2.8623664634259818,1.89,6.444926198474976,Absent
1,1,0.243,1,1.6325791454096246,0.6074393444879385,0.69,8.848037278644696,High
1,1,0.085,1,5.580428948609873,1.1292932572203127,1.75,6.597700770238189,High
1,0,-0.015,1,5.431647607655096,1.5278476531771585,1.23,4.7999057321725696,Medium
1,0,0.018,1,1.6291019944858438,0.5005932922911414,2.39,2.587221336047125,High
0,0,0.227,1,2.7006180181208053,4.74688455826733,2.61,0.0,High
1,1,0.286,0,1.5334508959821023,3.8350372946238696,2.86,8.337793229584651,Absent
1,1,0.219,1,2.357816025683432,2.6425556915555113,1.4,10.420237111101091,High
0,0,0.125,1,1.3102923904389026,0.05579652387652337,1.41,3.1407597430282697,High
1,0,-0.101,1,1.0423739962797083,4.219399102242509,1.72,9.218213650158724,High
1,0,0.272,0,0.5100174069915353,0.8069649154298713,2.06,3.426956853959055,Absent
1,0,-0.253,1,0.9651475791904934,4.763002104623802,1.22,7.1371937707048465,High
0,1,0.201,1,0.4143618895076262,2.810591136863318,1.55,9.947946696018743,High
1,0,-0.214,0,4.874817115390602,2.3587130772626215,2.99,9.593902735276993,Absent
1,0,0.164,0,5.001205013132282,4.578502798486624,2.56,6.971914741665877,Absent
1,0,0.168,0,5.270971611903362,3.8233981062484568,0.23,4.628234699703651,Absent
1,1,-0.294,0,1.939109545721136,2.37657764731865,2.24,5.289163018357308,Absent
1,1,0.106,0,0.7879606805970228,0.6187228579854983,1.6,2.6541149808349163,Absent
1,1,0.038,1,4.3254574983839715,3.8090229426613886,0.83,5.538555555976437,Medium
0,0,0.252,1,5.009903237788811,0.6173868298690357,2.59,7.8314255290782295,High
0,0,-0.16,0,2.442606772393321,1.1434529510459097,2.71,7.8519251656564535,Absent
1,1,-0.196,1,2.141084826259663,4.663343733855381,1.58,2.934030509739973,Medium
0,1,-0.144,1,1.85930635695742,3.4757018639374015,1.39,4.016512549936735,Medium
0,1,0.065,0,2.351755864743302,3.0651006781157015,1.35,9.07862489001413,Absent
0,0,-0.112,0,2.0725977176050883,3.7295584939852495,1.96,4.453977170314417,Absent
0,1,-0.261,0,3.2500904106484745,2.726599237024541,1.65,5.0222645676237665,Absent
0,0,0.059,1,3.9107041799328828,3.005955002945513,1.96,12.019709997984707,High
1,1,-0.082,1,4.237518249652843,0.8311789206065052,2.71,2.973915667230115,Medium
0,1,0.165,0,4.429147408323533,4.468867880810772,1.64,8.344423902766263,Absent
1,0,-0.166,1,0.2671291420392628,1.8997898624764027,2.44,5.2024202039566205,Low
1,1,-0.223,0,0.8133848140010138,0.5560916738270463,0.14,1.0593972696461946,Absent
0,0,0.191,1,3.615383189816101,4.657474099475532,0.59,2.4107876578165524,High
0,0,-0.087,1,0.8178220678347097,4.019468158639559,2.83,0.36487852715694546,Medium
1,0,0.072,0,3.7710312009722413,2.6778402906732115,1.94,1.4501018429392176,Absent
0,0,0.081,1,0.7762983213267456,4.983254496369165,0.78,7.3432306626915445,High
1,1,0.093,1,3.6260092628339105,2.6717533864027057,0.79,2.3966636730484776,Low
0,1,-0.259,1,0.9930078023718468,4.606944875520747,0.35,6.709218666588942,Medium
1,1,-0.028,1,4.952876874469425,0.12722299507647408,2.64,6.228289105125257,Medium
1,0,0.275,1,1.346636695907654,3.7695889132993377,0.57,9.7522674700694,High
0,1,-0.177,1,1.2661830179148126,0.7641071221011482,0.58,7.907534220087734,High
0,0,-0.268,0,2.542066135222342,4.328529676381434,1.09,2.920913338044552,Absent
1,0,-0.22,0,6.0450866982418745,1.5199599795884788,1.54,10.731358225165838,Absent
0,0,0.237,0,2.158800674053416,3.8407500109599617,0.66,2.5455652118739103,Absent
1,1,0.119,1,1.171058217126244,0.7770019344470266,0.67,2.7609308376766677,High
0,0,0.014,0,5.222506490714754,2.9737627058440927,1.77,2.8920913729631192,Absent
0,0,0.118,1,4.80741537806748,3.1580076928966765,1.02,7.551901904499298,Medium
0,0,-0.252,0,1.4775000204181596,3.1109379008908515,2.71,6.9212090463683085,Absent
1,1,-0.243,0,6.112839988207224,2.564098128879642,1.53,1.868810178645697,Absent
1,1,-0.089,1,5.619504179529853,1.7445809876238116,1.1,6.153521495285441,Medium
1,1,-0.28,0,2.0411817228218165,1.4485803489947746,0.67,1.8450007445704841,Absent
1,0,-0.154,1,5.053334170377023,2.1468792762245297,2.28,9.136831256795627,High
0,0,-0.027,1,6.322645859559129,0.9766417997188477,0.6,4.503846351384215,High
0,0,-0.137,0,3.5839416621600666,1.0587139767978595,2.17,10.00901898771103,Absent
0,1,-0.109,1,2.5387941551617756,3.145250692770058,1.37,9.68345193170335,Medium
1,0,-0.283,0,1.9376321484058168,0.06545492405843464,2.12,7.1959698676135755,Absent
1,1,-0.121,1,4.673561895031011,0.5522590772869124,1.89,6.8031542856094624,High
0,0,0.256,0,4.508089392368147,3.692439608729135,0.84,4.135965660434389,Absent
1,1,0.015,0,0.0,2.681485928501269,2.88,4.202245648496321,Absent
0,1,0.006,0,2.848786136352963,2.2324197467441524,0.62,1.303239934077424,Absent
0,0,-0.152,0,5.668503337046531,4.890861998357009,2.61,0.18059570405594277,Absent
1,1,0.05,0,0.9766444403998998,1.9281882532213477,2.43,1.654336316393736,Absent
1,0,0.224,1,4.567449224527497,3.5907121618369766,1.19,3.081783868809725,High
0,0,0.136,0,2.603433774350349,2.2062897551353733,2.38,1.3628937322548047,Absent
1,0,-0.045,1,4.154812148594834,4.141315566864554,1.96,2.2669107648302385,High
1,1,-0.141,0,2.4290661698951794,1.7938508670927091,0.32,3.2635270752767913,Absent
0,1,-0.06,1,3.042642699622651,4.122972485209463,0.07,11.521398657921857,Low
1,1,0.293,0,2.6521529586702246,4.324969344216335,0.4,10.36806709181174,Absent
0,1,0.008,1,2.045771060794382,3.6391422333964636,1.07,0.0,Medium
0,0,0.02,0,0.42892517751409764,1.2281253356680393,2.64,1.0885014775305386,Absent
1,0,0.053,0,2.2449082197793797,2.0996179196019438,0.53,3.9604723087791447,Absent
1,1,0.073,0,2.7033160323527383,3.513968421630363,0.55,1.3174142391151382,Absent
0,0,0.123,1,5.4690135791360985,1.2579223559938337,1.14,7.156766680001557,High
0,0,-0.088,1,0.20982872215395837,1.5713994415312926,0.21,6.234298015043839,High
0,1,-0.139,0,3.8507882969801033,2.520181012842561,1.8,2.277704549314449,Absent
0,1,0.163,1,4.589820405075405,4.390136355700312,2.87,1.506830549831689,Medium
0,1,-0.273,1,0.3712416023164866,5.085970707692526,1.58,7.922847475476259,High
0,0,-0.144,1,4.999719494824192,3.5919243178972495,1.97,4.968392288812899,High
1,1,0.2,0,2.6156781807894753,1.5910589842816454,1.78,12.081244176423958,Absent
1,1,0.0,1,4.599475041871536,3.6236349311514124,0.32,4.0880510872242155,High
0,1,0.208,1,0.8007837507861164,0.4336224757514541,0.95,4.06600275297494,Medium
1,1,0.128,1,1.776761167310968,4.888842271672949,2.1,9.233076067059212,Low
0,0,0.297,0,2.6338202035990896,1.7853363599840066,2.86,10.924839876693264,Absent
1,0,-0.272,1,3.9490445671635577,0.1564007683718776,1.9,11.813565354432457,High
0,1,0.073,0,5.01376519002859,4.720537433695951,0.5,3.8682227911632547,Absent
1,1,0.025,1,3.99954807301288,0.0,2.19,1.934490043055277,Medium
1,0,0.245,0,5.897378106645127,1.867410729591883,0.85,4.434319248244704,Absent
0,0,0.091,1,0.09909460376646795,3.4286751109038756,2.13,1.3475203366403916,Medium
1,1,-0.097,1,4.582025264125257,3.772062428971185,0.67,10.946191148498716,Low
0,0,0.032,1,3.7335419268722276,0.8509838443780393,1.36,9.513662782289137,High
0,1,0.224,0,3.852376924648299,1.327463322357424,0.91,10.15334079351243,Absent
1,0,0.129,1,2.9540989843871377,1.155378809384228,0.08,10.996415511825719,High
1,0,0.086,1,1.8548233596000996,3.466022563695372,1.58,4.77504254894017,High
0,0,-0.292,0,3.4170524273634517,3.6319226119188093,0.87,10.797866952047919,Absent
1,0,0.034,0,1.8012243898084777,4.595298749703648,2.67,11.32964963186317,Absent
1,0,0.118,0,0.8199496110469354,3.3849562970259144,0.92,2.4168617282594034,Absent
1,0,0.225,1,0.5602196731723549,2.674661769356062,1.63,7.160941475281147,High
1,0,-0.166,0,1.3659642588441134,4.40489125169526,2.81,8.778345537701059,Absent
0,0,0.094,0,3.632758980228718,2.991201810532803,2.41,1.7697280290264925,Absent
1,1,0.154,1,0.28313864136048983,0.7142690247175387,2.71,1.1534959119848813,Medium
1,1,-0.172,0,5.766394167218403,0.7276816392335035,2.89,10.31017878034777,Absent
0,1,0.045,0,2.979370829961347,1.3921787504570453,0.11,9.613397330371873,Absent
0,0,0.28,1,1.621591662746634,1.111040392171426,1.23,9.934868368652786,High
0,0,0.103,1,0.9430969140822391,4.096932540265138,0.85,5.907738956363643,Medium
1,1,-0.189,1,0.9686278791305186,1.019095826301795,2.01,8.878320883728666,High
0,0,0.271,0,2.155632661682962,2.57972016215888,0.52,2.159584626053984,Absent
0,0,0.234,1,1.5038199652221786,4.026705852715697,1.52,12.313617310553632,Medium
1,0,-0.255,0,4.724752544422859,1.8874193282315272,1.68,1.1096041944837536,Absent
1,0,-0.093,0,5.422476950527506,3.4629799441989455,1.29,0.7281432078867149,Absent
0,0,-0.297,0,5.089222252759984,0.7051911358091116,1.13,10.805146480414159,Absent
1,1,-0.114,0,3.6534572146425237,1.465737483815578,1.18,5.578122952806363,Absent
1,0,-0.067,0,0.1619613956069419,4.447937597959243,0.4,12.58447878912996,Absent
1,1,0.107,0,6.2990241876421065,2.653365468953157,2.02,10.836202250117244,Absent
1,0,0.155,0,2.1246026689803093,2.8037467640771108,2.91,0.2841543634269459,Absent
1,0,0.165,0,0.08211094633358529,2.3864018819801007,2.0,2.3779754370273274,Absent
1,1,0.003,1,3.109703970253964,2.274554579020881,1.27,7.017029943239638,High
1,1,-0.088,0,4.703519683774611,1.3014941266206952,2.68,7.441514453330706,Absent
1,1,0.108,1,3.398657538957775,1.1941719689105692,1.41,11.171702483422036,Low
1,0,-0.283,0,5.056020490703443,0.6998341944496318,2.01,11.556368192595441,Absent
1,0,0.157,1,6.088064154380214,2.0694013524277692,1.79,10.743497304923768,High
0,1,0.229,1,4.999004159196569,3.177442709526363,0.33,0.0,Low
0,0,0.117,0,4.035919015376096,1.7865861294610739,2.12,1.2315999221532747,Absent
1,1,0.031,0,5.836762496361693,4.215043565099434,1.61,0.5315376088173138,Absent
1,0,-0.116,0,5.476479533909919,1.682527983582518,2.29,4.415003133183529,Absent
1,1,-0.048,0,5.5780516951772805,0.3611751622711462,2.44,5.633041930327628,Absent
0,1,0.057,0,2.12813122381492,0.7669028996035472,0.48,6.387863001244099,Absent
1,0,-0.237,1,5.171436123332071,3.202685438535181,1.82,11.765465193281186,High
1,0,0.021,0,4.238874870377756,3.4247261062758985,0.51,0.4238514495635757,Absent
1,0,-0.022,0,0.6695837216848617,1.0792138395041486,0.09,5.114595960355085,Absent
0,0,-0.085,0,3.812438207430852,2.7418478154784567,0.99,3.596092590140789,Absent
0,0,0.283,0,1.461629131149651,4.666614674539713,2.69,9.660092642098729,Absent
1,1,-0.105,1,2.7040718165336086,3.730918740319566,1.78,11.890230145855437,High
0,0,0.263,1,6.186975848217333,2.8532741959605428,2.87,5.1258191759454865,Medium
1,1,-0.208,0,1.0863538791563752,1.9644014797354838,2.86,11.948579762780756,Absent
0,0,-0.267,0,2.3574785963054716,3.5738305666751216,0.85,0.9645073139414084,Absent
1,0,0.213,0,0.9466619139045289,2.452617835077575,0.18,6.002270117572628,Absent
1,1,0.183,0,2.122670702639434,0.9534500426372305,2.43,6.0177782661767685,Absent
0,0,-0.072,1,2.2438752444244483,4.444259471333597,1.96,9.690736698421645,Medium
1,0,-0.126,0,4.0391605966384185,1.6259556719721386,2.49,8.10446849131557,Absent
1,1,0.091,0,2.1063127862834654,0.6130307116084286,1.59,10.93870682330832,Absent
0,1,-0.166,1,0.1915015835755533,3.5396881942276326,1.96,3.819474099657538,High
0,1,0.003,0,0.6800996494411452,2.424629764405578,1.12,4.178853404921811,Absent
1,0,-0.061,0,4.199122737639685,4.379522350890586,2.6,1.6476662929854524,Absent
0,1,0.154,1,1.3755079667038599,2.805967307171563,2.83,8.021646368998653,High
0,0,-0.126,0,2.6026131586494334,2.489014656292749,2.36,12.224071571165489,Absent
0,1,-0.158,1,3.425430734299276,3.902657603258088,1.11,11.468054096678962,Medium
0,0,-0.029,1,1.7736019925988897,1.4013170809251514,1.47,0.9434190471615267,Medium
0,1,0.102,1,3.440526631465186,0.2553981138079963,2.21,0.9006258680766546,Low
0,1,-0.209,0,1.6791941318932857,3.473451748987017,1.83,4.829210877796638,Absent
0,0,-0.243,0,3.8381941604410814,1.8739390340612747,0.57,8.069065603164045,Absent
0,0,0.075,0,5.335911335723842,0.07353422906450796,0.68,1.331232829346048,Absent
1,0,0.299,1,2.4207394627203023,0.46867281157967267,0.32,11.27814624061031,High
1,0,-0.258,1,1.282250133557702,0.8653310518773007,0.05,4.714517924392439,High
0,1,-0.155,0,4.551864056128639,3.3382661026243854,2.99,6.776412720350235,Absent
1,1,-0.248,0,2.8109016994550915,4.563202916193524,0.03,2.101792234006354,Absent
0,1,-0.103,0,0.25739899805696276,1.9371141477969094,0.45,8.061658965783142,Absent
1,1,-0.021,1,2.054327242828445,4.324623396743225,2.54,3.651815381017607,High
